SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_name,opponent_team,is_home_game,rolling_pts_5,over_fake_line
22023.0,201939.0,22300005.0,2023-11-03,GSW @ OKC,W,31.0,9.0,15.0,0.6,5.0,10.0,0.5,7.0,7.0,1.0,3.0,5.0,8,7,2.0,0.0,3.0,1.0,30,5.0,1.0,final,OKC,False,28.8,1
22023.0,203081.0,22300002.0,2023-11-03,MIL vs. NYK,W,36.0,7.0,15.0,0.467,4.0,7.0,0.571,12.0,12.0,1.0,0.0,4.0,4,4,1.0,1.0,4.0,0.0,30,2.0,1.0,final,NYK,True,28.8,1
22023.0,1628378.0,22300001.0,2023-11-03,CLE @ IND,L,37.0,13.0,21.0,0.619,4.0,7.0,0.571,8.0,10.0,0.8,1.0,4.0,5,9,1.0,0.0,3.0,1.0,38,0.0,1.0,final,IND,False,27.2,1
22023.0,203507.0,22300002.0,2023-11-03,MIL vs. NYK,W,36.0,6.0,10.0,0.6,3.0,3.0,1.0,7.0,13.0,0.538,1.0,7.0,8,6,0.0,1.0,7.0,3.0,22,13.0,1.0,final,NYK,True,30.4,0
22023.0,1629029.0,22300006.0,2023-11-03,DAL @ DEN,L,38.0,11.0,24.0,0.458,6.0,11.0,0.545,6.0,7.0,0.857,3.0,7.0,10,8,0.0,1.0,9.0,2.0,34,-4.0,1.0,final,DEN,False,28.0,1
22023.0,1628969.0,22300004.0,2023-11-03,BKN @ CHI,W,33.0,8.0,17.0,0.471,3.0,8.0,0.375,1.0,2.0,0.5,0.0,2.0,2,3,0.0,0.0,0.0,0.0,20,-5.0,1.0,final,CHI,False,30.8,0
22023.0,201939.0,22300005.0,2023-11-03,GSW @ OKC,W,31.0,9.0,15.0,0.6,5.0,10.0,0.5,7.0,7.0,1.0,3.0,5.0,8,7,2.0,0.0,3.0,1.0,30,5.0,1.0,final,OKC,False,28.8,1
22023.0,1627742.0,22300135.0,2023-11-04,NOP vs. ATL,L,32.0,6.0,10.0,0.6,1.0,3.0,0.333,3.0,3.0,1.0,1.0,6.0,7,3,0.0,1.0,1.0,1.0,16,-10.0,1.0,final,ATL,True,28.8,0
22023.0,1627759.0,22300136.0,2023-11-04,BOS @ BKN,W,35.0,7.0,22.0,0.318,2.0,11.0,0.182,7.0,8.0,0.875,0.0,5.0,5,4,0.0,1.0,2.0,4.0,23,6.0,1.0,final,BKN,False,24.4,0
22023.0,1628369.0,22300136.0,2023-11-04,BOS @ BKN,W,41.0,10.0,20.0,0.5,6.0,10.0,0.6,6.0,6.0,1.0,1.0,10.0,11,1,0.0,0.0,3.0,1.0,32,18.0,1.0,final,BKN,False,24.6,1
22023.0,203954.0,22300132.0,2023-11-04,PHI vs. PHX,W,31.0,9.0,18.0,0.5,3.0,3.0,1.0,5.0,5.0,1.0,3.0,8.0,11,3,0.0,1.0,4.0,2.0,26,4.0,1.0,final,PHX,True,24.2,1
22023.0,201142.0,22300132.0,2023-11-04,PHX @ PHI,L,36.0,9.0,20.0,0.45,1.0,4.0,0.25,12.0,14.0,0.857,1.0,7.0,8,3,1.0,2.0,5.0,1.0,31,-13.0,1.0,final,PHI,False,25.4,1
22023.0,2544.0,22300134.0,2023-11-04,LAL @ ORL,L,35.0,8.0,15.0,0.533,2.0,5.0,0.4,6.0,7.0,0.857,1.0,8.0,9,5,3.0,0.0,3.0,1.0,24,12.0,1.0,final,ORL,False,25.6,0
22023.0,1628969.0,22300136.0,2023-11-04,BKN vs. BOS,L,38.0,7.0,20.0,0.35,4.0,11.0,0.364,1.0,1.0,1.0,2.0,4.0,6,4,1.0,1.0,0.0,4.0,19,-9.0,1.0,final,BOS,True,27.2,0
22023.0,1630240.0,22300132.0,2023-11-04,PHX @ PHI,L,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,0.0,0.0,0.0,1.0,0,3.0,1.0,final,PHI,False,26.4,0
22023.0,1629027.0,22300135.0,2023-11-04,ATL @ NOP,W,39.0,7.0,15.0,0.467,3.0,7.0,0.429,5.0,6.0,0.833,3.0,2.0,5,12,1.0,0.0,5.0,3.0,22,18.0,1.0,final,NOP,False,20.0,1
22023.0,1629627.0,22300135.0,2023-11-04,NOP vs. ATL,L,32.0,9.0,16.0,0.563,0.0,0.0,0.0,7.0,10.0,0.7,2.0,3.0,5,3,0.0,0.0,0.0,2.0,25,-4.0,1.0,final,ATL,True,19.2,1
22023.0,1627742.0,22300135.0,2023-11-04,NOP vs. ATL,L,32.0,6.0,10.0,0.6,1.0,3.0,0.333,3.0,3.0,1.0,1.0,6.0,7,3,0.0,1.0,1.0,1.0,16,-10.0,1.0,final,ATL,True,18.0,0
22023.0,1627759.0,22300136.0,2023-11-04,BOS @ BKN,W,35.0,7.0,22.0,0.318,2.0,11.0,0.182,7.0,8.0,0.875,0.0,5.0,5,4,0.0,1.0,2.0,4.0,23,6.0,1.0,final,BKN,False,16.4,1
22023.0,1628369.0,22300136.0,2023-11-04,BOS @ BKN,W,41.0,10.0,20.0,0.5,6.0,10.0,0.6,6.0,6.0,1.0,1.0,10.0,11,1,0.0,0.0,3.0,1.0,32,18.0,1.0,final,BKN,False,17.2,1
22023.0,203954.0,22300132.0,2023-11-04,PHI vs. PHX,W,31.0,9.0,18.0,0.5,3.0,3.0,1.0,5.0,5.0,1.0,3.0,8.0,11,3,0.0,1.0,4.0,2.0,26,4.0,1.0,final,PHX,True,23.6,1
22023.0,201142.0,22300132.0,2023-11-04,PHX @ PHI,L,36.0,9.0,20.0,0.45,1.0,4.0,0.25,12.0,14.0,0.857,1.0,7.0,8,3,1.0,2.0,5.0,1.0,31,-13.0,1.0,final,PHI,False,24.4,1
22023.0,2544.0,22300134.0,2023-11-04,LAL @ ORL,L,35.0,8.0,15.0,0.533,2.0,5.0,0.4,6.0,7.0,0.857,1.0,8.0,9,5,3.0,0.0,3.0,1.0,24,12.0,1.0,final,ORL,False,25.6,0
22023.0,1628969.0,22300136.0,2023-11-04,BKN vs. BOS,L,38.0,7.0,20.0,0.35,4.0,11.0,0.364,1.0,1.0,1.0,2.0,4.0,6,4,1.0,1.0,0.0,4.0,19,-9.0,1.0,final,BOS,True,27.2,0
22023.0,1630240.0,22300132.0,2023-11-04,PHX @ PHI,L,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,0.0,0.0,0.0,1.0,0,3.0,1.0,final,PHI,False,26.4,0
22023.0,1629027.0,22300135.0,2023-11-04,ATL @ NOP,W,39.0,7.0,15.0,0.467,3.0,7.0,0.429,5.0,6.0,0.833,3.0,2.0,5,12,1.0,0.0,5.0,3.0,22,18.0,1.0,final,NOP,False,20.0,1
22023.0,1629627.0,22300135.0,2023-11-04,NOP vs. ATL,L,32.0,9.0,16.0,0.563,0.0,0.0,0.0,7.0,10.0,0.7,2.0,3.0,5,3,0.0,0.0,0.0,2.0,25,-4.0,1.0,final,ATL,True,19.2,1
22023.0,1627742.0,22300135.0,2023-11-04,NOP vs. ATL,L,32.0,6.0,10.0,0.6,1.0,3.0,0.333,3.0,3.0,1.0,1.0,6.0,7,3,0.0,1.0,1.0,1.0,16,-10.0,1.0,final,ATL,True,18.0,0
22023.0,1627759.0,22300136.0,2023-11-04,BOS @ BKN,W,35.0,7.0,22.0,0.318,2.0,11.0,0.182,7.0,8.0,0.875,0.0,5.0,5,4,0.0,1.0,2.0,4.0,23,6.0,1.0,final,BKN,False,16.4,1
22023.0,1628369.0,22300136.0,2023-11-04,BOS @ BKN,W,41.0,10.0,20.0,0.5,6.0,10.0,0.6,6.0,6.0,1.0,1.0,10.0,11,1,0.0,0.0,3.0,1.0,32,18.0,1.0,final,BKN,False,17.2,1
22023.0,203954.0,22300132.0,2023-11-04,PHI vs. PHX,W,31.0,9.0,18.0,0.5,3.0,3.0,1.0,5.0,5.0,1.0,3.0,8.0,11,3,0.0,1.0,4.0,2.0,26,4.0,1.0,final,PHX,True,23.6,1
22023.0,201142.0,22300132.0,2023-11-04,PHX @ PHI,L,36.0,9.0,20.0,0.45,1.0,4.0,0.25,12.0,14.0,0.857,1.0,7.0,8,3,1.0,2.0,5.0,1.0,31,-13.0,1.0,final,PHI,False,24.4,1
22023.0,2544.0,22300134.0,2023-11-04,LAL @ ORL,L,35.0,8.0,15.0,0.533,2.0,5.0,0.4,6.0,7.0,0.857,1.0,8.0,9,5,3.0,0.0,3.0,1.0,24,12.0,1.0,final,ORL,False,25.6,0
22023.0,1628969.0,22300136.0,2023-11-04,BKN vs. BOS,L,38.0,7.0,20.0,0.35,4.0,11.0,0.364,1.0,1.0,1.0,2.0,4.0,6,4,1.0,1.0,0.0,4.0,19,-9.0,1.0,final,BOS,True,27.2,0
22023.0,1630240.0,22300132.0,2023-11-04,PHX @ PHI,L,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,0.0,0.0,0.0,1.0,0,3.0,1.0,final,PHI,False,26.4,0
22023.0,1629027.0,22300135.0,2023-11-04,ATL @ NOP,W,39.0,7.0,15.0,0.467,3.0,7.0,0.429,5.0,6.0,0.833,3.0,2.0,5,12,1.0,0.0,5.0,3.0,22,18.0,1.0,final,NOP,False,20.0,1
22023.0,1629627.0,22300135.0,2023-11-04,NOP vs. ATL,L,32.0,9.0,16.0,0.563,0.0,0.0,0.0,7.0,10.0,0.7,2.0,3.0,5,3,0.0,0.0,0.0,2.0,25,-4.0,1.0,final,ATL,True,19.2,1
22023.0,1627742.0,22300135.0,2023-11-04,NOP vs. ATL,L,32.0,6.0,10.0,0.6,1.0,3.0,0.333,3.0,3.0,1.0,1.0,6.0,7,3,0.0,1.0,1.0,1.0,16,-10.0,1.0,final,ATL,True,18.0,0
22023.0,1627759.0,22300136.0,2023-11-04,BOS @ BKN,W,35.0,7.0,22.0,0.318,2.0,11.0,0.182,7.0,8.0,0.875,0.0,5.0,5,4,0.0,1.0,2.0,4.0,23,6.0,1.0,final,BKN,False,16.4,1
22023.0,1628369.0,22300136.0,2023-11-04,BOS @ BKN,W,41.0,10.0,20.0,0.5,6.0,10.0,0.6,6.0,6.0,1.0,1.0,10.0,11,1,0.0,0.0,3.0,1.0,32,18.0,1.0,final,BKN,False,17.2,1
22023.0,203954.0,22300132.0,2023-11-04,PHI vs. PHX,W,31.0,9.0,18.0,0.5,3.0,3.0,1.0,5.0,5.0,1.0,3.0,8.0,11,3,0.0,1.0,4.0,2.0,26,4.0,1.0,final,PHX,True,23.6,1
22023.0,201142.0,22300132.0,2023-11-04,PHX @ PHI,L,36.0,9.0,20.0,0.45,1.0,4.0,0.25,12.0,14.0,0.857,1.0,7.0,8,3,1.0,2.0,5.0,1.0,31,-13.0,1.0,final,PHI,False,24.4,1
22023.0,2544.0,22300134.0,2023-11-04,LAL @ ORL,L,35.0,8.0,15.0,0.533,2.0,5.0,0.4,6.0,7.0,0.857,1.0,8.0,9,5,3.0,0.0,3.0,1.0,24,12.0,1.0,final,ORL,False,25.6,0
22023.0,1628969.0,22300136.0,2023-11-04,BKN vs. BOS,L,38.0,7.0,20.0,0.35,4.0,11.0,0.364,1.0,1.0,1.0,2.0,4.0,6,4,1.0,1.0,0.0,4.0,19,-9.0,1.0,final,BOS,True,27.2,0
22023.0,1630240.0,22300132.0,2023-11-04,PHX @ PHI,L,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,0.0,0.0,0.0,1.0,0,3.0,1.0,final,PHI,False,26.4,0
22023.0,1629027.0,22300135.0,2023-11-04,ATL @ NOP,W,39.0,7.0,15.0,0.467,3.0,7.0,0.429,5.0,6.0,0.833,3.0,2.0,5,12,1.0,0.0,5.0,3.0,22,18.0,1.0,final,NOP,False,20.0,1
22023.0,1629627.0,22300135.0,2023-11-04,NOP vs. ATL,L,32.0,9.0,16.0,0.563,0.0,0.0,0.0,7.0,10.0,0.7,2.0,3.0,5,3,0.0,0.0,0.0,2.0,25,-4.0,1.0,final,ATL,True,19.2,1
22023.0,1628378.0,22300142.0,2023-11-05,CLE vs. GSW,W,34.0,11.0,19.0,0.579,5.0,11.0,0.455,4.0,4.0,1.0,1.0,1.0,2,7,2.0,0.0,4.0,3.0,31,6.0,1.0,final,GSW,True,18.0,1
22023.0,201142.0,22300140.0,2023-11-05,PHX @ DET,W,35.0,14.0,27.0,0.519,1.0,3.0,0.333,12.0,12.0,1.0,0.0,4.0,4,5,1.0,2.0,3.0,1.0,41,7.0,1.0,final,DET,False,19.4,1
22023.0,1629029.0,22300143.0,2023-11-05,DAL vs. CHA,W,36.0,8.0,19.0,0.421,1.0,9.0,0.111,6.0,7.0,0.857,1.0,11.0,12,9,0.0,1.0,4.0,3.0,23,3.0,1.0,final,CHA,True,23.8,0
22023.0,1630240.0,22300140.0,2023-11-05,PHX @ DET,W,3.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,4,-5.0,1.0,final,DET,False,28.4,0
22023.0,1630649.0,22300140.0,2023-11-05,DET vs. PHX,L,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,final,PHX,True,24.8,0
22023.0,201939.0,22300142.0,2023-11-05,GSW @ CLE,L,31.0,8.0,16.0,0.5,7.0,11.0,0.636,5.0,6.0,0.833,0.0,2.0,2,4,1.0,0.0,6.0,0.0,28,-6.0,1.0,final,CLE,False,19.8,1
22023.0,1628378.0,22300142.0,2023-11-05,CLE vs. GSW,W,34.0,11.0,19.0,0.579,5.0,11.0,0.455,4.0,4.0,1.0,1.0,1.0,2,7,2.0,0.0,4.0,3.0,31,6.0,1.0,final,GSW,True,19.2,1
22023.0,201142.0,22300140.0,2023-11-05,PHX @ DET,W,35.0,14.0,27.0,0.519,1.0,3.0,0.333,12.0,12.0,1.0,0.0,4.0,4,5,1.0,2.0,3.0,1.0,41,7.0,1.0,final,DET,False,17.2,1
22023.0,1629029.0,22300143.0,2023-11-05,DAL vs. CHA,W,36.0,8.0,19.0,0.421,1.0,9.0,0.111,6.0,7.0,0.857,1.0,11.0,12,9,0.0,1.0,4.0,3.0,23,3.0,1.0,final,CHA,True,20.8,1
22023.0,1630240.0,22300140.0,2023-11-05,PHX @ DET,W,3.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,4,-5.0,1.0,final,DET,False,24.6,0
22023.0,1630649.0,22300140.0,2023-11-05,DET vs. PHX,L,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,final,PHX,True,25.4,0
22023.0,201939.0,22300142.0,2023-11-05,GSW @ CLE,L,31.0,8.0,16.0,0.5,7.0,11.0,0.636,5.0,6.0,0.833,0.0,2.0,2,4,1.0,0.0,6.0,0.0,28,-6.0,1.0,final,CLE,False,19.8,1
22023.0,1628378.0,22300142.0,2023-11-05,CLE vs. GSW,W,34.0,11.0,19.0,0.579,5.0,11.0,0.455,4.0,4.0,1.0,1.0,1.0,2,7,2.0,0.0,4.0,3.0,31,6.0,1.0,final,GSW,True,19.2,1
22023.0,201142.0,22300140.0,2023-11-05,PHX @ DET,W,35.0,14.0,27.0,0.519,1.0,3.0,0.333,12.0,12.0,1.0,0.0,4.0,4,5,1.0,2.0,3.0,1.0,41,7.0,1.0,final,DET,False,17.2,1
22023.0,1629029.0,22300143.0,2023-11-05,DAL vs. CHA,W,36.0,8.0,19.0,0.421,1.0,9.0,0.111,6.0,7.0,0.857,1.0,11.0,12,9,0.0,1.0,4.0,3.0,23,3.0,1.0,final,CHA,True,20.8,1
22023.0,1630240.0,22300140.0,2023-11-05,PHX @ DET,W,3.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,4,-5.0,1.0,final,DET,False,24.6,0
22023.0,1630649.0,22300140.0,2023-11-05,DET vs. PHX,L,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,final,PHX,True,25.4,0
22023.0,201939.0,22300142.0,2023-11-05,GSW @ CLE,L,31.0,8.0,16.0,0.5,7.0,11.0,0.636,5.0,6.0,0.833,0.0,2.0,2,4,1.0,0.0,6.0,0.0,28,-6.0,1.0,final,CLE,False,19.8,1
22023.0,1628378.0,22300142.0,2023-11-05,CLE vs. GSW,W,34.0,11.0,19.0,0.579,5.0,11.0,0.455,4.0,4.0,1.0,1.0,1.0,2,7,2.0,0.0,4.0,3.0,31,6.0,1.0,final,GSW,True,19.2,1
22023.0,201142.0,22300140.0,2023-11-05,PHX @ DET,W,35.0,14.0,27.0,0.519,1.0,3.0,0.333,12.0,12.0,1.0,0.0,4.0,4,5,1.0,2.0,3.0,1.0,41,7.0,1.0,final,DET,False,17.2,1
22023.0,1629029.0,22300143.0,2023-11-05,DAL vs. CHA,W,36.0,8.0,19.0,0.421,1.0,9.0,0.111,6.0,7.0,0.857,1.0,11.0,12,9,0.0,1.0,4.0,3.0,23,3.0,1.0,final,CHA,True,20.8,1
22023.0,1630240.0,22300140.0,2023-11-05,PHX @ DET,W,3.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,4,-5.0,1.0,final,DET,False,24.6,0
22023.0,1630649.0,22300140.0,2023-11-05,DET vs. PHX,L,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,final,PHX,True,25.4,0
22023.0,201939.0,22300142.0,2023-11-05,GSW @ CLE,L,31.0,8.0,16.0,0.5,7.0,11.0,0.636,5.0,6.0,0.833,0.0,2.0,2,4,1.0,0.0,6.0,0.0,28,-6.0,1.0,final,CLE,False,19.8,1
22023.0,1627742.0,22300156.0,2023-11-06,NOP @ DEN,L,36.0,10.0,22.0,0.455,0.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,2,5,0.0,0.0,5.0,1.0,22,-29.0,1.0,final,DEN,False,19.2,1
22023.0,203081.0,22300149.0,2023-11-06,MIL @ BKN,W,34.0,5.0,15.0,0.333,2.0,8.0,0.25,9.0,10.0,0.9,2.0,4.0,6,7,1.0,0.0,1.0,1.0,21,-14.0,1.0,final,BKN,False,15.4,1
22023.0,203507.0,22300149.0,2023-11-06,MIL @ BKN,W,35.0,15.0,27.0,0.556,1.0,7.0,0.143,5.0,6.0,0.833,2.0,10.0,12,3,1.0,2.0,3.0,1.0,36,15.0,1.0,final,BKN,False,15.0,1
22023.0,1627759.0,22300154.0,2023-11-06,BOS @ MIN,L,39.0,10.0,21.0,0.476,3.0,8.0,0.375,3.0,4.0,0.75,0.0,7.0,7,4,1.0,0.0,3.0,5.0,26,-16.0,1.0,final,MIN,False,21.4,1
22023.0,1628369.0,22300154.0,2023-11-06,BOS @ MIN,L,43.0,12.0,22.0,0.545,2.0,8.0,0.25,6.0,8.0,0.75,0.0,5.0,5,2,5.0,0.0,6.0,2.0,32,3.0,1.0,final,MIN,False,26.6,1
22023.0,203954.0,22300148.0,2023-11-06,PHI vs. WAS,W,31.0,17.0,25.0,0.68,0.0,2.0,0.0,14.0,14.0,1.0,2.0,9.0,11,6,1.0,1.0,1.0,2.0,48,15.0,1.0,final,WAS,True,27.4,1
22023.0,2544.0,22300150.0,2023-11-06,LAL @ MIA,L,37.0,13.0,23.0,0.565,0.0,4.0,0.0,4.0,4.0,1.0,0.0,4.0,4,3,1.0,3.0,5.0,4.0,30,6.0,1.0,final,MIA,False,32.6,0
22023.0,1629029.0,22300147.0,2023-11-06,DAL @ ORL,W,35.0,9.0,17.0,0.529,5.0,10.0,0.5,6.0,6.0,1.0,0.0,3.0,3,6,2.0,0.0,6.0,2.0,29,7.0,1.0,final,ORL,False,34.4,0
22023.0,1628969.0,22300149.0,2023-11-06,BKN vs. MIL,L,39.0,12.0,21.0,0.571,1.0,5.0,0.2,6.0,7.0,0.857,1.0,4.0,5,4,1.0,1.0,1.0,2.0,31,7.0,1.0,final,MIL,True,33.0,0
22023.0,1628983.0,22300155.0,2023-11-06,OKC vs. ATL,W,37.0,11.0,20.0,0.55,3.0,7.0,0.429,5.0,6.0,0.833,1.0,7.0,8,6,1.0,0.0,2.0,5.0,30,14.0,1.0,final,ATL,True,34.0,0
22023.0,1630649.0,22300145.0,2023-11-06,DET vs. GSW,L,16.0,5.0,8.0,0.625,4.0,5.0,0.8,1.0,1.0,1.0,0.0,3.0,3,0,0.0,0.0,1.0,3.0,15,-10.0,1.0,final,GSW,True,33.6,0
22023.0,201939.0,22300145.0,2023-11-06,GSW @ DET,W,33.0,12.0,26.0,0.462,7.0,17.0,0.412,3.0,4.0,0.75,0.0,2.0,2,4,0.0,0.0,3.0,1.0,34,17.0,1.0,final,DET,False,27.0,1
22023.0,1629027.0,22300155.0,2023-11-06,ATL @ OKC,L,36.0,5.0,18.0,0.278,1.0,5.0,0.2,11.0,11.0,1.0,1.0,3.0,4,11,1.0,0.0,7.0,1.0,22,-18.0,1.0,final,OKC,False,27.8,0
22023.0,1629627.0,22300156.0,2023-11-06,NOP @ DEN,L,37.0,10.0,22.0,0.455,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,10,9,2.0,0.0,0.0,2.0,20,-11.0,1.0,final,DEN,False,26.4,0
22023.0,1627742.0,22300156.0,2023-11-06,NOP @ DEN,L,36.0,10.0,22.0,0.455,0.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,2,5,0.0,0.0,5.0,1.0,22,-29.0,1.0,final,DEN,False,24.2,0
22023.0,203081.0,22300149.0,2023-11-06,MIL @ BKN,W,34.0,5.0,15.0,0.333,2.0,8.0,0.25,9.0,10.0,0.9,2.0,4.0,6,7,1.0,0.0,1.0,1.0,21,-14.0,1.0,final,BKN,False,22.6,0
22023.0,203507.0,22300149.0,2023-11-06,MIL @ BKN,W,35.0,15.0,27.0,0.556,1.0,7.0,0.143,5.0,6.0,0.833,2.0,10.0,12,3,1.0,2.0,3.0,1.0,36,15.0,1.0,final,BKN,False,23.8,1
22023.0,1627759.0,22300154.0,2023-11-06,BOS @ MIN,L,39.0,10.0,21.0,0.476,3.0,8.0,0.375,3.0,4.0,0.75,0.0,7.0,7,4,1.0,0.0,3.0,5.0,26,-16.0,1.0,final,MIN,False,24.2,1
22023.0,1628369.0,22300154.0,2023-11-06,BOS @ MIN,L,43.0,12.0,22.0,0.545,2.0,8.0,0.25,6.0,8.0,0.75,0.0,5.0,5,2,5.0,0.0,6.0,2.0,32,3.0,1.0,final,MIN,False,25.0,1
22023.0,203954.0,22300148.0,2023-11-06,PHI vs. WAS,W,31.0,17.0,25.0,0.68,0.0,2.0,0.0,14.0,14.0,1.0,2.0,9.0,11,6,1.0,1.0,1.0,2.0,48,15.0,1.0,final,WAS,True,27.4,1
22023.0,2544.0,22300150.0,2023-11-06,LAL @ MIA,L,37.0,13.0,23.0,0.565,0.0,4.0,0.0,4.0,4.0,1.0,0.0,4.0,4,3,1.0,3.0,5.0,4.0,30,6.0,1.0,final,MIA,False,32.6,0
22023.0,1629029.0,22300147.0,2023-11-06,DAL @ ORL,W,35.0,9.0,17.0,0.529,5.0,10.0,0.5,6.0,6.0,1.0,0.0,3.0,3,6,2.0,0.0,6.0,2.0,29,7.0,1.0,final,ORL,False,34.4,0
22023.0,1628969.0,22300149.0,2023-11-06,BKN vs. MIL,L,39.0,12.0,21.0,0.571,1.0,5.0,0.2,6.0,7.0,0.857,1.0,4.0,5,4,1.0,1.0,1.0,2.0,31,7.0,1.0,final,MIL,True,33.0,0
22023.0,1628983.0,22300155.0,2023-11-06,OKC vs. ATL,W,37.0,11.0,20.0,0.55,3.0,7.0,0.429,5.0,6.0,0.833,1.0,7.0,8,6,1.0,0.0,2.0,5.0,30,14.0,1.0,final,ATL,True,34.0,0
22023.0,1630649.0,22300145.0,2023-11-06,DET vs. GSW,L,16.0,5.0,8.0,0.625,4.0,5.0,0.8,1.0,1.0,1.0,0.0,3.0,3,0,0.0,0.0,1.0,3.0,15,-10.0,1.0,final,GSW,True,33.6,0
22023.0,201939.0,22300145.0,2023-11-06,GSW @ DET,W,33.0,12.0,26.0,0.462,7.0,17.0,0.412,3.0,4.0,0.75,0.0,2.0,2,4,0.0,0.0,3.0,1.0,34,17.0,1.0,final,DET,False,27.0,1
22023.0,1629027.0,22300155.0,2023-11-06,ATL @ OKC,L,36.0,5.0,18.0,0.278,1.0,5.0,0.2,11.0,11.0,1.0,1.0,3.0,4,11,1.0,0.0,7.0,1.0,22,-18.0,1.0,final,OKC,False,27.8,0
22023.0,1629627.0,22300156.0,2023-11-06,NOP @ DEN,L,37.0,10.0,22.0,0.455,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,10,9,2.0,0.0,0.0,2.0,20,-11.0,1.0,final,DEN,False,26.4,0
22023.0,1627742.0,22300156.0,2023-11-06,NOP @ DEN,L,36.0,10.0,22.0,0.455,0.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,2,5,0.0,0.0,5.0,1.0,22,-29.0,1.0,final,DEN,False,24.2,0
22023.0,203081.0,22300149.0,2023-11-06,MIL @ BKN,W,34.0,5.0,15.0,0.333,2.0,8.0,0.25,9.0,10.0,0.9,2.0,4.0,6,7,1.0,0.0,1.0,1.0,21,-14.0,1.0,final,BKN,False,22.6,0
22023.0,203507.0,22300149.0,2023-11-06,MIL @ BKN,W,35.0,15.0,27.0,0.556,1.0,7.0,0.143,5.0,6.0,0.833,2.0,10.0,12,3,1.0,2.0,3.0,1.0,36,15.0,1.0,final,BKN,False,23.8,1
22023.0,1627759.0,22300154.0,2023-11-06,BOS @ MIN,L,39.0,10.0,21.0,0.476,3.0,8.0,0.375,3.0,4.0,0.75,0.0,7.0,7,4,1.0,0.0,3.0,5.0,26,-16.0,1.0,final,MIN,False,24.2,1
22023.0,1628369.0,22300154.0,2023-11-06,BOS @ MIN,L,43.0,12.0,22.0,0.545,2.0,8.0,0.25,6.0,8.0,0.75,0.0,5.0,5,2,5.0,0.0,6.0,2.0,32,3.0,1.0,final,MIN,False,25.0,1
22023.0,203954.0,22300148.0,2023-11-06,PHI vs. WAS,W,31.0,17.0,25.0,0.68,0.0,2.0,0.0,14.0,14.0,1.0,2.0,9.0,11,6,1.0,1.0,1.0,2.0,48,15.0,1.0,final,WAS,True,27.4,1
22023.0,2544.0,22300150.0,2023-11-06,LAL @ MIA,L,37.0,13.0,23.0,0.565,0.0,4.0,0.0,4.0,4.0,1.0,0.0,4.0,4,3,1.0,3.0,5.0,4.0,30,6.0,1.0,final,MIA,False,32.6,0
22023.0,1629029.0,22300147.0,2023-11-06,DAL @ ORL,W,35.0,9.0,17.0,0.529,5.0,10.0,0.5,6.0,6.0,1.0,0.0,3.0,3,6,2.0,0.0,6.0,2.0,29,7.0,1.0,final,ORL,False,34.4,0
22023.0,1628969.0,22300149.0,2023-11-06,BKN vs. MIL,L,39.0,12.0,21.0,0.571,1.0,5.0,0.2,6.0,7.0,0.857,1.0,4.0,5,4,1.0,1.0,1.0,2.0,31,7.0,1.0,final,MIL,True,33.0,0
